,moving_pixels
145488,1.4618
145489,1.4725
145490,1.4456
145491,1.4392
145492,1.4589
145493,1.4682
145494,1.4719
145495,1.463
145496,1.4696
145497,1.478
145498,1.4361
145499,1.4476
145500,1.4525
145501,1.4537
145502,1.4158
145503,1.4497
145504,1.4748
145505,1.4624
145506,1.4728
145507,1.4766
145508,1.4442
145509,1.4288
145510,1.4372
145511,1.4358
145512,1.4164
145513,1.397
145514,1.3779
145515,1.3631
145516,1.3377
145517,1.3753
145518,1.3776
145519,1.3724
145520,1.3863
145521,1.3602
145522,1.353
145523,1.3113
145524,1.3472
145525,1.3582
145526,1.3848
145527,1.4149
145528,1.454
145529,1.4737
145530,1.4523
145531,1.4826
145532,1.4708
145533,1.5038
145534,1.515
145535,1.5255
145536,1.5217
145537,1.546
145538,1.555
145539,1.5833
145540,1.5596
145541,1.5315
145542,1.5255
145543,1.5249
145544,1.5197
145545,1.4919
145546,1.4806
145547,1.4196
145548,1.4002
145549,1.4022
145550,1.3932
145551,1.3874
145552,1.3793
145553,1.3406
145554,1.3139
145555,1.2957
145556,1.3166
145557,1.3067
145558,1.2928
145559,1.338
145560,1.3411
145561,1.3252
145562,1.3333
145563,1.3591
145564,1.3287
145565,1.3452
145566,1.4019
145567,1.4025
145568,1.4123
145569,1.4245
145570,1.445
145571,1.4297
145572,1.4401
145573,1.4326
145574,1.4447
145575,1.4514
145576,1.4534
145577,1.4285
145578,1.447
145579,1.4329
145580,1.4172
145581,1.4178
145582,1.4355
145583,1.4175
145584,1.4563
145585,1.4045
145586,1.3906
145587,1.3747
145588,1.3866
145589,1.3915
145590,1.3843
145591,1.4086
145592,1.4187
145593,1.4372
145594,1.4444
145595,1.4253
145596,1.43
145597,1.4421
145598,1.5058
145599,1.5136
145600,1.5043
145601,1.4864
145602,1.5026
145603,1.4919
145604,1.4991
145605,1.4896
145606,1.5208
145607,1.526
145608,1.5156
145609,1.5226
145610,1.5611
145611,1.5628
145612,1.5457
145613,1.5139
145614,1.5006
145615,1.4812
145616,1.5113
145617,1.4922
145618,1.4653
145619,1.4936
145620,1.5119
145621,1.498
145622,1.4974
145623,1.4728
145624,1.4986
145625,1.4757
145626,1.4427
145627,1.4829
145628,1.4731
145629,1.5101
145630,1.4812
145631,1.4957
145632,1.498
145633,1.5258
145634,1.5122
145635,1.5023
145636,1.52
145637,1.5391
145638,1.5677
145639,1.5561
145640,1.5761
145641,1.6348
145642,1.7526
145643,1.9054
145644,2.0356
145645,2.1612
145646,2.3299
145647,2.4375
145648,2.5923
145649,2.6852
145650,2.8383
145651,3.0284
145652,3.2708
145653,3.4716
145654,3.6982
145655,3.9615
145656,4.1562
145657,4.43
145658,4.6863
145659,4.9708
145660,5.2517
145661,5.4586
145662,5.724
145663,5.9933
145664,6.101
145665,6.2694
145666,6.3041
145667,6.4051
145668,6.4106
145669,6.298
145670,6.2277
145671,6.1999
145672,6.2486
145673,6.2445
145674,6.1756
145675,6.0778
145676,5.9676
145677,5.7523
145678,5.5307
145679,5.2049
145680,4.8449
145681,4.4595
145682,4.2619
145683,4.0229
145684,3.8591
145685,3.6698
145686,3.4716
145687,3.3001
145688,3.123
145689,2.9141
145690,2.6458
145691,2.4248
145692,2.1797
145693,1.9818
145694,1.8545
145695,1.7031
145696,1.6163
145697,1.6166
145698,1.6186
145699,1.6241
145700,1.6079
145701,1.6033
145702,1.5816
145703,1.5747
145704,1.568
145705,1.5593
145706,1.5553
145707,1.548
145708,1.5651
145709,1.5379
145710,1.5344
145711,1.5185
145712,1.5318
145713,1.5136
145714,1.5205
145715,1.5014
145716,1.5246
145717,1.5035
145718,1.5231
145719,1.5457
145720,1.5663
145721,1.5532
145722,1.5498
145723,1.5674
145724,1.5211
145725,1.5446
145726,1.531
145727,1.5448
145728,1.5582
145729,1.5703
145730,1.5738
145731,1.5819
145732,1.603
145733,1.5932
145734,1.6146
145735,1.6308
145736,1.6403
145737,1.6557
145738,1.6875
145739,1.6733
145740,1.6907
145741,1.7002
145742,1.7254
145743,1.7141
145744,1.7014
145745,1.7431
145746,1.7124
145747,1.8006
145748,1.8409
145749,1.8863
145750,1.9679
145751,1.9769
145752,2.0168
145753,2.0431
145754,2.0477
145755,2.053
145756,2.0185
145757,1.9878
145758,1.9919
145759,1.9737
145760,2.0029
145761,1.9844
145762,2.0049
145763,1.9745
145764,1.9592
145765,1.9476
145766,1.9381
145767,1.9016
145768,1.8209
145769,1.7627
145770,1.7095
145771,1.6771
145772,1.6531
145773,1.6444
145774,1.6435
145775,1.6013
145776,1.5903
145777,1.6036
145778,1.6152
145779,1.5804
145780,1.5637
145781,1.5446
145782,1.5174
145783,1.5382
145784,1.5237
145785,1.5463
145786,1.524
145787,1.4965
145788,1.5098
145789,1.5069
145790,1.5408
145791,1.5622
145792,1.5142
145793,1.5046
145794,1.5165
145795,1.5263
145796,1.5188
145797,1.5362
145798,1.5191
145799,1.5336
145800,1.5165
145801,1.5353
145802,1.4959
145803,1.4861
145804,1.5078
145805,1.4988
145806,1.5457
145807,1.6247
145808,1.7193
145809,1.9091
145810,2.1797
145811,2.467
145812,2.7711
145813,3.0923
145814,3.3299
145815,3.6276
145816,3.8385
145817,4.077
145818,4.3038
145819,4.6325
145820,5.1542
145821,5.7439
145822,6.5061
145823,7.2205
145824,7.8264
145825,8.4719
145826,8.9569
145827,9.4656
145828,9.9462
145829,10.4919
145830,11.127
145831,11.7448
145832,12.3261
145833,12.9387
145834,13.5935
145835,14.2066
145836,14.9103
145837,15.4795
145838,15.9271
145839,16.3678
145840,16.6942
145841,17.0778
145842,17.5012
145843,17.8976
145844,18.1314
145845,18.4395
145846,18.5631
145847,18.6331
145848,18.9005
145849,19.0715
145850,19.1207
145851,19.0761
145852,18.9488
145853,18.7358
145854,18.3811
145855,17.9172
145856,17.4766
145857,16.9363
145858,16.2717
145859,15.5289
145860,14.6817
145861,13.9048
145862,13.2141
145863,12.6288
145864,12.0477
145865,11.4453
145866,10.7815
145867,10.1473
145868,9.781
145869,9.3325
145870,8.9841
145871,8.7413
145872,8.5587
145873,8.4326
145874,8.3229
145875,8.2072
145876,8.1262
145877,8.0758
145878,7.9326
145879,7.7445
145880,7.5802
145881,7.4091
145882,7.1629
145883,6.9262
145884,6.8432
145885,6.6198
145886,6.5104
145887,6.14
145888,5.9786
145889,5.7902
145890,5.6345
145891,5.3646
145892,5.0564
145893,4.8383
145894,4.5686
145895,4.2711
145896,4.0359
145897,3.8524
145898,3.7214
145899,3.6745
145900,3.588
145901,3.601
145902,3.5897
145903,3.6027
145904,3.5778
145905,3.5689
145906,3.5686
145907,3.656
145908,3.7355
145909,3.8174
145910,3.8244
145911,3.8556
145912,3.8475
145913,3.8443
145914,3.75
145915,3.7199
145916,3.7014
145917,3.7488
145918,3.7431
145919,3.737
145920,3.6424
145921,3.5802
145922,3.5758
145923,3.5501
145924,3.5477
145925,3.6875
145926,3.7306
145927,3.8099
145928,3.9864
145929,4.1508
145930,4.408
145931,4.6059
145932,4.7257
145933,4.9884
145934,5.169
145935,5.3006
145936,5.4358
145937,5.6606
145938,5.9702
145939,6.1797
145940,6.4601
145941,6.7167
145942,6.9601
145943,7.1363
145944,7.3093
145945,7.4922
145946,7.634
145947,7.7266
145948,7.8657
145949,7.9123
145950,8.0043
145951,8.1105
145952,8.2807
145953,8.3837
145954,8.4656
145955,8.599
145956,8.7931
145957,9.0171
145958,9.241
145959,9.4922
145960,9.5964
145961,9.7867
145962,9.9644
145963,
145964,0.5
145965,0.1308190476190476
145966,0.19622857142857142
145967,0.2616380952380952
145968,0.32704761904761903
145969,0.39245714285714284
145970,0.45786666666666664
145971,0.5232761904761905
145972,0.5886857142857143
145973,0.6540952380952381
145974,0.7195047619047619
145975,0.7849142857142857
145976,0.8503238095238095
145977,0.9157333333333333
145978,0.9811428571428571
145979,1.046552380952381
145980,1.1119619047619047
145981,1.1773714285714285
145982,1.2427809523809523
145983,1.3081904761904761
145984,1.3736
145985,1.355
145986,1.34
145987,1.3785
145988,1.3686
145989,1.3576
145990,1.3501
145991,1.3938
145992,1.3727
145993,1.3935
145994,1.3773
145995,1.3802
145996,1.4051
145997,1.4091
145998,1.4216
145999,1.4219
146000,1.4216
146001,1.4161
146002,1.4222
146003,1.419
146004,1.4089
146005,1.406
146006,1.4138
146007,1.4077
146008,1.3996
146009,1.4036
146010,1.3918
146011,1.3788
146012,1.3539
146013,1.3539
146014,1.3258
146015,1.3012
146016,1.305
146017,1.3032
146018,1.3134
146019,1.3183
146020,1.2879
146021,1.3235
146022,1.3475
146023,1.3637
146024,1.3391
146025,1.3559
146026,1.3892
146027,1.3805
146028,1.384
146029,1.386
146030,1.4175
146031,1.4216
146032,1.4277
146033,1.4372
146034,1.4392
146035,1.4135
146036,1.4282
146037,1.4123
146038,1.4054
146039,1.4008
146040,1.4086
146041,1.4395
146042,1.4149
146043,1.395
146044,1.3877
146045,1.3727
146046,1.3626
146047,1.3452
146048,1.351
146049,1.3666
146050,1.3906
146051,1.3837
146052,1.3874
146053,1.3932
146054,1.3767
146055,1.3944
146056,1.4048
146057,1.4242
146058,1.4306
146059,1.4172
146060,1.408
146061,1.4089
146062,1.428
146063,1.4459
146064,1.4395
146065,1.4517
146066,1.4436
146067,1.4282
146068,1.4262
146069,1.4222
146070,1.384
146071,1.3637
146072,1.3663
146073,1.3556
146074,1.3614
146075,1.3652
146076,1.3264
146077,1.3058
146078,1.3455
146079,1.3278
146080,1.3429
146081,1.36
146082,1.3435
146083,1.3342
146084,1.3287
146085,1.3466
146086,1.3524
146087,1.3258
146088,1.3652
146089,1.3712
146090,1.3727
146091,1.3915
146092,1.3932
146093,1.3979
146094,1.3955
146095,1.4129
146096,1.4103
146097,1.4042
146098,1.3669
146099,1.3339
146100,1.3631
146101,1.3721
146102,1.3579
146103,1.3808
146104,1.3495
146105,1.3623
146106,1.3547
146107,1.3521
146108,1.3631
146109,1.3802
146110,1.4167
146111,1.4057
146112,1.3843
146113,1.3854
146114,1.4065
146115,1.3857
146116,1.3912
146117,1.4109
146118,1.4563
146119,1.4861
146120,1.465
146121,1.469
146122,1.4777
146123,1.4667
146124,1.458
146125,1.4248
146126,1.4459
146127,1.4418
146128,1.4653
146129,1.465
146130,1.4783
146131,1.4745
146132,1.4725
146133,1.4262
146134,1.4259
146135,1.3921
146136,1.4172
146137,1.4123
146138,1.3631
146139,1.3148
146140,1.3012
146141,1.3304
146142,1.3116
146143,1.3206
146144,1.3287
146145,1.3449
146146,1.3354
146147,1.3388
146148,1.3539
146149,1.3325
146150,1.3527
146151,1.3449
146152,1.3527
146153,1.3533
146154,1.3808
146155,1.4097
146156,1.4181
146157,1.4262
146158,1.4288
146159,1.4352
146160,1.4352
146161,1.4436
146162,1.4242
146163,1.4363
146164,1.4387
146165,1.3979
146166,1.4204
146167,1.3883
146168,1.4288
146169,1.4424
146170,1.4352
146171,1.4219
146172,1.4384
146173,1.4395
146174,1.43
146175,1.4294
146176,1.4259
146177,1.4123
146178,1.3961
146179,1.4083
146180,1.3932
146181,1.3877
146182,1.4109
146183,1.4103
146184,1.4349
146185,1.4369
146186,1.4392
146187,1.4424
146188,1.4656
146189,1.43
146190,1.4306
146191,1.4334
146192,1.4129
146193,1.3944
146194,1.4253
146195,1.447
146196,1.4175
146197,1.4013
146198,1.4106
146199,1.3834
146200,1.4077
146201,1.3981
146202,1.3814
146203,1.3559
146204,1.386
146205,1.3811
146206,1.3655
146207,1.377
146208,1.4048
146209,1.4314
146210,1.4294
146211,1.447
146212,1.4306
146213,1.3843
146214,1.3857
146215,1.3886
146216,1.3767
146217,1.3961
146218,1.4334
146219,1.4164
146220,1.4248
146221,1.4361
146222,1.4083
146223,1.4062
146224,1.3851
146225,1.3819
146226,1.3814
146227,1.3762
146228,1.3727
146229,1.3802
146230,1.3524
146231,1.3345
146232,1.3466
146233,1.3383
146234,1.3435
146235,1.3501
146236,1.3666
146237,1.3273
146238,1.3414
146239,1.3562
146240,1.386
146241,1.3866
146242,1.4013
146243,1.4201
146244,1.4447
146245,1.4413
146246,1.4251
146247,1.4251
146248,1.428
146249,1.4277
146250,1.4442
146251,1.4456
146252,1.443
146253,1.4494
146254,1.4216
146255,1.432
146256,1.4277
146257,1.4375
146258,1.4332
146259,1.4216
146260,1.445
146261,1.3903
146262,1.3814
146263,1.3872
146264,1.3649
146265,1.3481
146266,1.364
146267,1.3614
146268,1.3817
146269,1.34
146270,1.3573
146271,1.4112
146272,1.4132
146273,1.5208
146274,1.6175
146275,1.7341
146276,1.8108
146277,1.8958
146278,1.9754
146279,2.0825
146280,2.2219
146281,2.3921
146282,2.5475
146283,2.7645
146284,2.9329
146285,3.1395
146286,3.3831
146287,3.763
146288,4.16
146289,4.5839
146290,5.033
146291,5.4621
146292,5.9769
146293,6.3953
146294,6.8426
146295,7.3226
146296,7.8822
146297,8.4025
146298,8.8145
146299,9.4265
146300,10.0778
146301,10.906
146302,11.6481
146303,12.522
146304,13.25
146305,13.9991
146306,14.6172
146307,15.217
146308,15.6424
146309,16.0229
146310,16.2778
146311,16.4442
146312,16.7448
146313,16.8753
146314,17.0069
146315,17.2717
146316,17.7543
146317,18.1068
146318,18.2627
146319,18.3087
146320,18.1866
146321,18.1244
146322,18.0353
146323,17.7679
146324,17.6372
146325,17.3643
146326,17.1962
146327,17.0451
146328,17.0315
146329,16.9285
146330,16.8142
146331,16.5457
146332,16.2972
146333,16.0177
146334,15.7318
146335,15.4444
146336,15.116
146337,14.9925
146338,14.9265
146339,14.7813
146340,14.6218
146341,14.4135
146342,14.2242
146343,14.0463
146344,13.7546
146345,13.412
146346,13.0775
146347,12.6916
146348,12.443
146349,12.0862
146350,11.7532
146351,11.4557
146352,11.1496
146353,10.7888
146354,10.4172
146355,10.0535
146356,9.7167
146357,9.447
146358,9.1942
146359,9.0188
146360,8.8209
146361,8.5663
146362,8.3278
146363,8.0567
146364,7.8142
146365,7.5205
146366,7.4566
146367,7.2254
146368,6.9913
146369,6.8273
146370,6.684
146371,6.6322
146372,6.5379
146373,6.4291
146374,6.3134
146375,6.1652
146376,5.9783
146377,5.7572
146378,5.5503
146379,5.3154
146380,5.1111
146381,4.9083
146382,4.7899
146383,4.6386
146384,4.5104
146385,4.1997
146386,4.0174
146387,3.8626
146388,3.7555
146389,3.6337
146390,3.4754
146391,3.3449
146392,3.197
146393,3.0657
146394,3.0234
146395,2.9106
146396,2.82
146397,2.7483
146398,2.6959
146399,2.6111
146400,2.5211
146401,2.4609
146402,2.4155
146403,2.3776
146404,2.3626
146405,2.3128
146406,2.3038
146407,2.281
146408,2.2911
146409,2.2433
146410,2.1794
146411,2.123
146412,2.0984
146413,2.0012
146414,1.9401
146415,1.8973
146416,1.8333
146417,1.781
146418,1.7457
146419,1.7633
146420,1.7572
146421,1.7975
146422,1.7922
146423,1.8111
146424,1.7867
146425,1.7734
146426,1.7624
146427,1.7078
146428,1.7567
146429,1.8058
146430,1.8521
146431,1.8773
146432,1.8446
146433,1.8469
146434,1.8108
146435,1.8073
146436,1.818
146437,1.8527
146438,1.8869
146439,1.8406
146440,1.8414
146441,1.829
146442,1.8148
146443,1.8426
146444,1.8498
146445,1.8458
146446,1.8634
146447,1.8411
146448,1.8452
146449,1.787
146450,1.7925
146451,1.792
146452,1.8012
146453,1.7839
146454,1.7758
146455,1.7211
146456,1.7086
146457,1.669
146458,1.6635
146459,1.6667
146460,1.6577
146461,1.6207
146462,1.6024
146463,1.5764
146464,1.5428
146465,1.5431
146466,1.5373
146467,1.5208
146468,1.4983
146469,1.4983
146470,1.4922
146471,1.4618
146472,1.4766
146473,1.4722
146474,1.4578
146475,1.4618
146476,1.4725
146477,1.4456
146478,1.4392
146479,1.4589
146480,1.4682
146481,1.4719
146482,1.463
146483,1.4696
146484,1.478
146485,1.4361
146486,1.4476
146487,1.4525
146488,1.4537
146489,1.4158
146490,1.4497
146491,1.4748
146492,1.4624
146493,1.4728
146494,1.4766
146495,1.4442
146496,1.4288
146497,1.4372
146498,1.4358
146499,1.4164
146500,1.397
146501,1.3779
146502,1.3631
146503,1.3377
146504,1.3753
146505,1.3776
146506,1.3724
146507,1.3863
146508,1.3602
146509,1.353
146510,1.3113
146511,1.3472
146512,1.3582
146513,1.3848
146514,1.4149
146515,1.454
146516,1.4737
146517,1.4523
146518,1.4826
146519,1.4708
146520,1.5038
146521,1.515
146522,1.5255
146523,1.5217
146524,1.546
146525,1.555
146526,1.5833
146527,1.5596
146528,1.5315
146529,1.5255
146530,1.5249
146531,1.5197
146532,1.4919
146533,1.4806
146534,1.4196
146535,1.4002
146536,1.4022
146537,1.3932
146538,1.3874
146539,1.3793
146540,1.3406
146541,1.3139
146542,1.2957
146543,1.3166
146544,1.3067
146545,1.2928
146546,1.338
146547,1.3411
146548,1.3252
146549,1.3333
146550,1.3591
146551,1.3287
146552,1.3452
146553,1.4019
146554,1.4025
146555,1.4123
146556,1.4245
146557,1.445
146558,1.4297
146559,1.4401
146560,1.4326
146561,1.4447
146562,1.4514
146563,1.4534
146564,1.4285
146565,1.447
146566,1.4329
146567,1.4172
146568,1.4178
146569,1.4355
146570,1.4175
146571,1.4563
146572,1.4045
146573,1.3906
146574,1.3747
146575,1.3866
146576,1.3915
146577,1.3843
146578,1.4086
146579,1.4187
146580,1.4372
146581,1.4444
146582,1.4253
146583,1.43
146584,1.4421
146585,1.5058
146586,1.5136
146587,1.5043
146588,1.4864
146589,1.5026
146590,1.4919
146591,1.4991
146592,1.4896
146593,1.5208
146594,1.526
146595,1.5156
146596,1.5226
146597,1.5611
146598,1.5628
146599,1.5457
146600,1.5139
146601,1.5006
146602,1.4812
146603,1.5113
146604,1.4922
146605,1.4653
146606,1.4936
146607,1.5119
146608,1.498
146609,1.4974
146610,1.4728
146611,1.4986
146612,1.4757
146613,1.4427
146614,1.4829
146615,1.4731
146616,1.5101
146617,1.4812
146618,1.4957
146619,1.498
146620,1.5258
146621,1.5122
146622,1.5023
146623,1.52
146624,1.5391
146625,1.5677
146626,1.5561
146627,1.5761
146628,1.6348
146629,1.7526
146630,1.9054
146631,2.0356
146632,2.1612
146633,2.3299
146634,2.4375
146635,2.5923
146636,2.6852
146637,2.8383
146638,3.0284
146639,3.2708
146640,3.4716
146641,3.6982
146642,3.9615
146643,4.1562
146644,4.43
146645,4.6863
146646,4.9708
146647,5.2517
146648,5.4586
146649,5.724
146650,5.9933
146651,6.101
146652,6.2694
146653,6.3041
146654,6.4051
146655,6.4106
146656,6.298
146657,6.2277
146658,6.1999
146659,6.2486
146660,6.2445
146661,6.1756
146662,6.0778
146663,5.9676
146664,5.7523
146665,5.5307
146666,5.2049
146667,4.8449
146668,4.4595
146669,4.2619
146670,4.0229
146671,3.8591
146672,3.6698
146673,3.4716
146674,3.3001
146675,3.123
146676,2.9141
146677,2.6458
146678,2.4248
146679,2.1797
146680,1.9818
146681,1.8545
146682,1.7031
146683,1.6163
146684,1.6166
146685,1.6186
146686,1.6241
146687,1.6079
146688,1.6033
146689,1.5816
146690,1.5747
146691,1.568
146692,1.5593
146693,1.5553
146694,1.548
146695,1.5651
146696,1.5379
146697,1.5344
146698,1.5185
146699,1.5318
146700,1.5136
146701,1.5205
146702,1.5014
146703,1.5246
146704,1.5035
146705,1.5231
146706,1.5457
146707,1.5663
146708,1.5532
146709,1.5498
146710,1.5674
146711,1.5211
146712,1.5446
146713,1.531
146714,1.5448
146715,1.5582
146716,1.5703
146717,1.5738
146718,1.5819
146719,1.603
146720,1.5932
146721,1.6146
146722,1.6308
146723,1.6403
146724,1.6557
146725,1.6875
146726,1.6733
146727,1.6907
146728,1.7002
146729,1.7254
146730,1.7141
146731,1.7014
146732,1.7431
146733,1.7124
146734,1.8006
146735,1.8409
146736,1.8863
146737,1.9679
146738,1.9769
146739,2.0168
146740,2.0431
146741,2.0477
146742,2.053
146743,2.0185
146744,1.9878
146745,1.9919
146746,1.9737
146747,2.0029
146748,1.9844
146749,2.0049
146750,1.9745
146751,1.9592
146752,1.9476
146753,1.9381
146754,1.9016
146755,1.8209
146756,1.7627
146757,1.7095
146758,1.6771
146759,1.6531
146760,1.6444
146761,1.6435
146762,1.6013
146763,1.5903
146764,1.6036
146765,1.6152
146766,1.5804
146767,1.5637
146768,1.5446
146769,1.5174
146770,1.5382
146771,1.5237
146772,1.5463
146773,1.524
146774,1.4965
146775,1.5098
146776,1.5069
146777,1.5408
146778,1.5622
146779,1.5142
146780,1.5046
146781,1.5165
146782,1.5263
146783,1.5188
146784,1.5362
146785,1.5191
146786,1.5336
146787,1.5165
146788,1.5353
146789,1.4959
146790,1.4861
146791,1.5078
146792,1.4988
146793,1.5457
146794,1.6247
146795,1.7193
146796,1.9091
146797,2.1797
146798,2.467
146799,2.7711
146800,3.0923
146801,3.3299
146802,3.6276
146803,3.8385
146804,4.077
146805,4.3038
146806,4.6325
146807,5.1542
146808,5.7439
146809,6.5061
146810,7.2205
146811,7.8264
146812,8.4719
146813,8.9569
146814,9.4656
146815,9.9462
146816,10.4919
146817,11.127
146818,11.7448
146819,12.3261
146820,12.9387
146821,13.5935
146822,14.2066
146823,14.9103
146824,15.4795
146825,15.9271
146826,16.3678
146827,16.6942
146828,17.0778
146829,17.5012
146830,17.8976
146831,18.1314
146832,18.4395
146833,18.5631
146834,18.6331
146835,18.9005
146836,19.0715
146837,19.1207
146838,19.0761
146839,18.9488
146840,18.7358
146841,18.3811
146842,17.9172
146843,17.4766
146844,16.9363
146845,16.2717
146846,15.5289
146847,14.6817
146848,13.9048
146849,13.2141
146850,12.6288
146851,12.0477
146852,11.4453
146853,10.7815
146854,10.1473
146855,9.781
146856,9.3325
146857,8.9841
146858,8.7413
146859,8.5587
146860,8.4326
146861,8.3229
146862,8.2072
146863,8.1262
146864,8.0758
146865,7.9326
146866,7.7445
146867,7.5802
146868,7.4091
146869,7.1629
146870,6.9262
146871,6.8432
146872,6.6198
146873,6.5104
146874,6.14
146875,5.9786
146876,5.7902
146877,5.6345
146878,5.3646
146879,5.0564
146880,4.8383
146881,4.5686
146882,4.2711
146883,4.0359
146884,3.8524
146885,3.7214
146886,3.6745
146887,3.588
146888,3.601
146889,3.5897
146890,3.6027
146891,3.5778
146892,3.5689
146893,3.5686
146894,3.656
146895,3.7355
146896,3.8174
146897,3.8244
146898,3.8556
146899,3.8475
146900,3.8443
146901,3.75
146902,3.7199
146903,3.7014
146904,3.7488
146905,3.7431
